,start,end,studentid,transcript
937,1:40:51,1:40:54,a1958a61-a8ce-4002-9980-c66db01f95fe,can you schedule send messages and discord.
938,1:40:55,1:40:55,41327c6b-fe54-449a-94aa-09f0b291dd58,the.
939,1:40:56,1:40:57,,question.
940,1:40:59,1:41:00,29ed6943-18c9-4b1d-ab32-b1a83df77d84,it's my first time using the sport i don't know.
941,1:41:01,1:41:02,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah yes me too.
942,1:41:03,1:41:03,a1958a61-a8ce-4002-9980-c66db01f95fe,i can be.
943,1:41:05,1:41:06,a1958a61-a8ce-4002-9980-c66db01f95fe,said enough.
944,1:41:06,1:41:11,a1958a61-a8ce-4002-9980-c66db01f95fe," to just like remind them like in the morning, like hey we have our project time starting it's like."
945,1:41:13,1:41:18,41327c6b-fe54-449a-94aa-09f0b291dd58,huh uh i mean we can just do it that couple of times manually.
946,1:41:19,1:41:19,,yeah.
947,1:41:22,1:41:24,41327c6b-fe54-449a-94aa-09f0b291dd58,find a way to get to give a reminder yeah.
948,1:41:25,1:41:25,a1958a61-a8ce-4002-9980-c66db01f95fe,again.
949,1:41:27,1:41:27,,okay.
950,1:41:28,1:41:32,29ed6943-18c9-4b1d-ab32-b1a83df77d84," guys if you're into that first message, and i can just don't look out for it."
951,1:41:32,1:41:42,0b2e580e-b701-42a7-a355-253910aa8871," yeah i'll do that right now and i'll send it in into the ta group real quick, just in case anyone's any comments on any given like five minutes and then send it out into the bigger message."
952,1:41:42,1:41:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,thanks great.
953,1:41:44,1:41:44,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,thanks.
954,1:41:45,1:41:46,41327c6b-fe54-449a-94aa-09f0b291dd58,are we still doing that thumbs up thing.
955,1:41:48,1:41:50,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," no, no, i don't think we i don't think we need it, i think."
956,1:41:51,1:41:56,29ed6943-18c9-4b1d-ab32-b1a83df77d84," personally, like it's not again i can't plan for 28 campaign plan for five so like."
957,1:41:57,1:41:59,29ed6943-18c9-4b1d-ab32-b1a83df77d84,that makes a difference to me who's there who's not.
958,1:42:00,1:42:07,41327c6b-fe54-449a-94aa-09f0b291dd58," so so how do we know how many people are coming in general that because, like that might be important."
959,1:42:09,1:42:11,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah it's like i don't know like too many.
960,1:42:13,1:42:18,41327c6b-fe54-449a-94aa-09f0b291dd58,that might be too many like if it's 30 that's kind of too many.
961,1:42:18,1:42:19,fc07718b-853d-4a8f-8fd8-3c08aa713ede,i think it's definitely under 20.
962,1:42:20,1:42:23,fc07718b-853d-4a8f-8fd8-3c08aa713ede,under knowing there's no more than five students right.
963,1:42:23,1:42:24,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,right.
964,1:42:24,1:42:25,fc07718b-853d-4a8f-8fd8-3c08aa713ede,yeah i said zero.
965,1:42:26,1:42:27,41327c6b-fe54-449a-94aa-09f0b291dd58,yeah three wise.
966,1:42:27,1:42:29,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah it's gonna be and.
967,1:42:30,1:42:36,29ed6943-18c9-4b1d-ab32-b1a83df77d84," i think if you're doing for a session that you can just let us know, and we still showed up like a we have a rough ballpark rest of the week."
968,1:42:36,1:42:43,0b2e580e-b701-42a7-a355-253910aa8871,yeah i'll i'll let you guys know if it is 30 like i don't think it'll be too much for disaster right it's just self paced.
969,1:42:43,1:42:53,0b2e580e-b701-42a7-a355-253910aa8871," mostly with with answering questions intermittently so i mean if there is some wild influx that we hadn't foreseen, then we can adjust after that maybe have to ta is at the next session next day."
970,1:42:54,1:42:54,41327c6b-fe54-449a-94aa-09f0b291dd58,okay.
971,1:42:57,1:42:57,41327c6b-fe54-449a-94aa-09f0b291dd58,are you gonna.
972,1:43:00,1:43:00,41327c6b-fe54-449a-94aa-09f0b291dd58,who's going to be.
973,1:43:02,1:43:05,0b2e580e-b701-42a7-a355-253910aa8871," now i hadn't planned on that, but i can also say."
974,1:43:08,1:43:09,41327c6b-fe54-449a-94aa-09f0b291dd58,i think will be better so.
975,1:43:09,1:43:09,,that.
976,1:43:10,1:43:12,41327c6b-fe54-449a-94aa-09f0b291dd58," you know, they can expect."
977,1:43:13,1:43:13,0b2e580e-b701-42a7-a355-253910aa8871,okay.
978,1:43:13,1:43:16,0b2e580e-b701-42a7-a355-253910aa8871," sure, maybe i'll do an introduction to like mega."
979,1:43:20,1:43:20,0b2e580e-b701-42a7-a355-253910aa8871,mega pod.
980,1:43:21,1:43:29,0b2e580e-b701-42a7-a355-253910aa8871,five different groups type of thing we're gonna we're gonna do a rotation all these these five teams that are within our pod or mega pot here.
981,1:43:30,1:43:38,0b2e580e-b701-42a7-a355-253910aa8871,because do they have an idea of what the mega pot is you are they completely blind to how they have they have a group of 12 and a group of what 30 of.
982,1:43:38,1:43:39,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah i have no idea.
983,1:43:40,1:43:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,they know they know nothing they don't even know what a pod is so.
984,1:43:44,1:43:49,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yeah, why are they using this like pod language you know."
985,1:43:50,1:43:50,0b2e580e-b701-42a7-a355-253910aa8871,so then.
986,1:43:51,1:43:53,fc07718b-853d-4a8f-8fd8-3c08aa713ede," it's big in tech companies, i think that's where they got it from."
987,1:43:54,1:44:01,0b2e580e-b701-42a7-a355-253910aa8871,so then maybe i should just keep it simple not described any of that and just kind of just described that there's going to be multiple teaching sessions.
988,1:44:01,1:44:08,0b2e580e-b701-42a7-a355-253910aa8871,and then each pa can kind of introduce themselves as they go where do you think we should try to provide more information about this.
989,1:44:10,1:44:14,41327c6b-fe54-449a-94aa-09f0b291dd58,i think if they give the list of the cia's.
990,1:44:16,1:44:17,41327c6b-fe54-449a-94aa-09f0b291dd58,they will feel more.
991,1:44:19,1:44:22,41327c6b-fe54-449a-94aa-09f0b291dd58," excited to join, because they see their ta right."
992,1:44:23,1:44:24,41327c6b-fe54-449a-94aa-09f0b291dd58,like if you post.
993,1:44:24,1:44:26,41327c6b-fe54-449a-94aa-09f0b291dd58,then other students feel like you know they're not.
994,1:44:29,1:44:30,41327c6b-fe54-449a-94aa-09f0b291dd58,so.
995,1:44:31,1:44:32,41327c6b-fe54-449a-94aa-09f0b291dd58,just.
996,1:44:32,1:44:32,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,at least mentioned.
997,1:44:33,1:44:37,41327c6b-fe54-449a-94aa-09f0b291dd58," you're all gonna be there, your team is going to be there."
998,1:44:38,1:44:43,0b2e580e-b701-42a7-a355-253910aa8871," okay, how about this i'm just going to come up with an international message i'll send it into our ta and then we can get."
999,1:44:43,1:44:46,0b2e580e-b701-42a7-a355-253910aa8871,comments and iterate on a final group message to send them.
1000,1:44:47,1:44:48,41327c6b-fe54-449a-94aa-09f0b291dd58,okay.
1001,1:44:59,1:45:00,0b2e580e-b701-42a7-a355-253910aa8871,good.
1002,1:45:01,1:45:05,41327c6b-fe54-449a-94aa-09f0b291dd58,night cool alright see you.
1003,1:45:07,1:45:07,fc07718b-853d-4a8f-8fd8-3c08aa713ede,guys.
1004,1:45:09,1:45:09,29ed6943-18c9-4b1d-ab32-b1a83df77d84,later.
1005,1:45:09,1:45:11,a1958a61-a8ce-4002-9980-c66db01f95fe,thanks this video.
