start,end,studentid,transcript
1:42:36,1:42:43,0b2e580e-b701-42a7-a355-253910aa8871,yeah i'll i'll let you guys know if it is 30 like I don't think it'll be too much for disaster right it's just self paced.
1:42:43,1:42:53,0b2e580e-b701-42a7-a355-253910aa8871," mostly with with answering questions intermittently so I mean if there is some wild influx that we hadn't foreseen, then we can adjust after that maybe have to ta is at the next session next day."
1:42:54,1:42:54,41327c6b-fe54-449a-94aa-09f0b291dd58,Okay.
1:42:57,1:42:57,41327c6b-fe54-449a-94aa-09f0b291dd58,Are you gonna.
1:43:00,1:43:00,41327c6b-fe54-449a-94aa-09f0b291dd58,who's going to be.
1:43:02,1:43:05,0b2e580e-b701-42a7-a355-253910aa8871," Now I hadn't planned on that, but I can also say."
1:43:08,1:43:09,41327c6b-fe54-449a-94aa-09f0b291dd58,I think will be better so.
1:43:09,1:43:09,,That.
1:43:10,1:43:12,41327c6b-fe54-449a-94aa-09f0b291dd58," You know, they can expect."
1:43:13,1:43:13,0b2e580e-b701-42a7-a355-253910aa8871,Okay.
1:43:13,1:43:16,0b2e580e-b701-42a7-a355-253910aa8871," Sure, maybe i'll do an introduction to like mega."
1:43:20,1:43:20,0b2e580e-b701-42a7-a355-253910aa8871,mega pod.
1:43:21,1:43:29,0b2e580e-b701-42a7-a355-253910aa8871,Five different groups type of thing we're gonna we're gonna do a rotation all these these five teams that are within our pod or mega pot here.
1:43:30,1:43:38,0b2e580e-b701-42a7-a355-253910aa8871,Because do they have an idea of what the mega pot is you are they completely blind to how they have they have a group of 12 and a group of what 30 of.
1:43:38,1:43:39,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,yeah I have no idea.
1:43:40,1:43:44,29ed6943-18c9-4b1d-ab32-b1a83df77d84,They know they know nothing they don't even know what a pod is so.
1:43:44,1:43:49,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb," yeah, why are they using this like pod language you know."
1:43:50,1:43:50,0b2e580e-b701-42a7-a355-253910aa8871,So then.
1:43:51,1:43:53,fc07718b-853d-4a8f-8fd8-3c08aa713ede," it's big in tech companies, I think that's where they got it from."
1:43:54,1:44:01,0b2e580e-b701-42a7-a355-253910aa8871,So then maybe I should just keep it simple not described any of that and just kind of just described that there's going to be multiple teaching sessions.
1:44:01,1:44:08,0b2e580e-b701-42a7-a355-253910aa8871,And then each PA can kind of introduce themselves as they go where do you think we should try to provide more information about this.
1:44:10,1:44:14,41327c6b-fe54-449a-94aa-09f0b291dd58,I think if they give the list of the cia's.
1:44:16,1:44:17,41327c6b-fe54-449a-94aa-09f0b291dd58,They will feel more.
1:44:19,1:44:22,41327c6b-fe54-449a-94aa-09f0b291dd58," excited to join, because they see their ta right."
1:44:23,1:44:24,41327c6b-fe54-449a-94aa-09f0b291dd58,Like if you post.
1:44:24,1:44:26,41327c6b-fe54-449a-94aa-09f0b291dd58,Then other students feel like you know they're not.
1:44:29,1:44:30,41327c6b-fe54-449a-94aa-09f0b291dd58,So.
1:44:31,1:44:32,41327c6b-fe54-449a-94aa-09f0b291dd58,Just.
1:44:32,1:44:32,fa3e5f86-2b2d-49aa-a214-9a84ff89e3bb,At least mentioned.
1:44:33,1:44:37,41327c6b-fe54-449a-94aa-09f0b291dd58," you're all gonna be there, your team is going to be there."
1:44:38,1:44:43,0b2e580e-b701-42a7-a355-253910aa8871," Okay, how about this i'm just going to come up with an international message i'll send it into our ta and then we can get."
1:44:43,1:44:46,0b2e580e-b701-42a7-a355-253910aa8871,comments and iterate on a final group message to send them.
1:44:47,1:44:48,41327c6b-fe54-449a-94aa-09f0b291dd58,Okay.
1:44:59,1:45:00,0b2e580e-b701-42a7-a355-253910aa8871,Good.
1:45:01,1:45:05,41327c6b-fe54-449a-94aa-09f0b291dd58,Night cool alright see you.
1:45:07,1:45:07,fc07718b-853d-4a8f-8fd8-3c08aa713ede,guys.
1:45:09,1:45:09,29ed6943-18c9-4b1d-ab32-b1a83df77d84,later.
1:45:09,1:45:11,a1958a61-a8ce-4002-9980-c66db01f95fe,Thanks this video.
